ID,ACNA,EMPNA,ETHNA,NATNA,RELNA,HOBNA,CIVNA,APPPH,APPDRIVE,APPPORTF,GRANT,FELLOW,POSTGRAD,UNIV,AGE_FROM,AGE_TO,CITIZEN0,CITIZEN1,CITIZEN2,CITIZEN3,CITIZEN4,CITIZEN5,AP_SOC,AP_FNAM,AP_INIT,AP_LNAM,AP_TITLE,AP_PHONE,AP_FAX,AP_EMAIL,ADDR1,ADDR2,CITY,ST,ZIPCODE,COUNTRY,FLOAN,USA_Y,USA_N,CAN_Y,CAN_N,FRN_Y,FRN_N,APPRESUME,APPL_OTHER_TEXT,R_911,AWDS_VARIES,AMNT_VARIES,NUMAPP,COMM_SERV,APPL_ONLINE,APPL_ONLINE_URL
150537,,,,,,,,,,,,,,X,,,,,,,,,,Melanie,,Paulson,Administrative Coordinator,403-220-7515,,arctic@ucalgary.ca,"University of Calgary, 2500 University Drive, NW, ES-1040",,Calgary,AB,T2N 1N4,Canada,,X,,X,,X,,,,,,,7,,,
150540,,,,,,,,X,X,,,,X,X,,,U.S.,,,,,,,,,,NSCDA Membership Manager,202-337-2288,,dames@dumbartonhouse.org,"2715 Q Street, NW",,Washington,DC,20007-3071,,,X,,,X,,X,,,,,,,,,
150541,,,,,,,,,,X,,X,,X,,,,,,,,,,Lonni,,Jackson,Executive Director,703-524-5620,,ljackson@msfdn.org,"7115 Leesburg Pike, Suite 304",,Falls Church,VA,22043,,,X,,X,,X,,,,,,,125,,,
150545,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Virginia,,Biddle,Secretary/Treasurer,503-682-3162,,alaor@pcez.com,PO Box 1730,,Wilsonville,OR,97070,,,X,,,X,,X,,,,,,1,,,
150547,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Sandie,,Deutsch,Executive Secretary,651-224-7634,,sandie@mnala.org,State Veterans Service Building,"20 West 12th Street, Room 314",St. Paul,MN,55155,,,X,,,X,,X,,,,,,,,,
150548,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Sandie,,Deutsch,Executive Secretary,651-224-7634,,,State Veterans Service Building,"20 West 12th Street, Room 314",St. Paul,MN,55155,,,X,,,X,,X,,,,,,,,,
150549,,,,,,,,,,,,X,X,X,,,,,,,,,,Shawna,,Wallace,Research Assistant,506-529-1057,506-529-4985,swallace@asf.ca,PO Box 5200,,St. Andrews,NB,E5B 3S8,Canada,,X,,X,,,X,X,,,,,6,,,
150550,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Coordinator,703-671-4500,,scholarships@aerbvi.org,"1703 North Beauregard Street, Suite 440",,Alexandria,VA,22311-1744,,,X,,X,,X,,,,,,,,,,
150551,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Alison,,Connolly,,617-391-6073,,osfa@osfa.mass.edu,75 Pleasant Street Third Floor,,Malden,MA,2148,,,X,,,X,,X,,,,,,3,,,
150552,,,,,,,,,,,,,,,,24,,,,,,,,Robert,,Brun,Director of Scholarships and Grants,617-727-9420,617-727-0667,osfa@osfa.mass.edu,"454 Broadway, Suite 200",,Revere,MA,2151,,,X,,,X,X,,,,,,,,,,
150553,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,Spence Reese Scholarship Administrator,,,mahazzard@sdyouth.org,4635 Clairemont Mesa Boulevard,,San Diego,CA,92117,,,X,,,X,,X,,,,,,100,,,
150556,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Laura,,Fisher,Communications Director,916-447-8541,916-447-8394,info@cla-net.org,"717 20th Street, Suite 200",,Sacramento,CA,95814-3477,,,X,,,X,,X,X,,,,,,,,
150558,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Lisette,,Coly,Vice President,212-628-1550,212-628-1559,office@parapsychology.org,PO Box 1562,,New York,NY,10021-0043,,,X,,,X,,X,,,,,,,,,
150561,,,,,,,,,,,,,,X,,,,,,,,,,Sally,,Brasse,Director of Education Programs,703-549-6400,703-549-2984,sbrasse@nsacct.org,1010 North Fairfax Street,,Alexandria,VA,22314-1574,,,X,,X,,,X,,appraisal form,,,,10,,,
150563,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,Student Information,888-697-4372,,,"99 Washington Avenue, Room 1400",,Albany,NY,12255,,,X,,,X,,X,,,,,,,,,
150564,,,,,,,,,,,X,,X,X,,,,,,,,,,Jennifer,,Brown,Grants Specialist,,,research@onsfoundation.org,125 Enterprise Drive,,Pittsburgh,PA,15275,,,X,,X,,X,,,,,,,42,,X,http://www.onsfoundation.org/apply/re/RE01
150568,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Bonny,,Revo,Executive Assistant,412-859-6278,,brevo@onsfoundation.org,125 Enterprise Drive,,Pittsburgh,PA,15275,,,X,,,X,,X,,,,,,,,,
150569,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Bonny,,Revo,Executive Assistant,412-859-6278,,brevo@onsfoundation.org,125 Enterprise Drive,,Pittsburgh,PA,15275,,,X,,,X,,X,,,,,,,,,
150573,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Bonny,,Revo,Executive Assistant,412-859-6278,,brevo@onsfoundation.org,125 Enterprise Drive,,Pittsburgh,PA,15275,,,X,,,X,,X,,,,,,,,,
150574,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Bonny,,Revo,Executive Assistant,412-859-6278,,brevo@onsfoundation.org,125 Enterprise Drive,,Pittsburgh,PA,15275,,,X,,,X,,X,,,,,,,,,
150580,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Lewis,J.,Hall,Supervisor,518-486-1319,518-486-5346,scholar@mail.nysed.gov,"89 Washington Avenue, Room 1078 EBA",,Albany,NY,12234,,X,X,,,X,,X,,,,,,,,,
150581,,,,,,,,,,,,X,,X,,,,,,,,,Ms.,Martina,,Gamboa,Programs Senior Coordinator,630-928-1400,,programs@zonta.org,"1211 West 22nd Street, Suite 900",,Oak Brook,IL,60523,,,X,,X,,X,,,,,,,121,,,
150587,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Annette,,Montgomery,Communications Secretary,800-662-7924,919-839-8229,annette.montgomery@ncae.org,PO Box 27347,,Raleigh,NC,27611,,,X,,,X,,X,,,,,,50,,,
150601,,,,,,,,X,,,,X,X,X,,,,,,,,,Mrs.,Jennifer,Lynne,Ludovici,Assistant Director,212-245-8859,,jludovici@tjwf.org,Thomas J. Watson Fellowship Program,"11 Park Place, Suite 1503",New York,NY,10007,,,X,,X,,X,,,must be nominated by college or university on roster,,,,148,,,
150602,,,,,,,,,,,,,,X,18,26,U.S.,,,,,,Adm.,Dorian,Michelle,Sease-Phillips,Free Tuition Coordinator,803-647-2434,803-647,dorian.sease-phillips@va.gov,6437 Garners Ferry Rd,,Columbia,SC,29209,,,X,,,X,,X,,,,,,,,,
150603,,,,,,,,,X,,,,,X,,,U.S.,,,,,,Ms.,Kim,,Nawrocki,,303-541-0270,,knawrocki@wiche.edu,3035 Center Green Drive,Suite 200,Boulder,CO,80301,,,X,,,X,,X,,,,,,,,,
150604,,,,,,,,,X,,,,,X,,,U.S.,,,,,,Ms.,Kim,,Nawrocki,"Administrative Assistant, Student Exchange",303-541-0270,,knawrocki@wiche.edu,3035 Center Green Drive,,Boulder,CO,80301,,,X,,,X,,X,,,,,,,,,
150605,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Tad,,Parker,Scholarship Administrator,,,chair@gcsfne.org,5 Crystal Pond Road,,Southboro,MA,1772,,,X,,,X,,X,,,,,,32,,,
150609,,,,,,,,,,,X,,,X,,,,,,,,,,Mandy,,Peters,Executive Director,610-443-3100,,thesociety@sexscience.org,"881 Third Street, Suite B5",,Whitehall,PA,18052,,,X,,X,,X,,,,,,,20,,,
150614,,,,,,,,,,,,,,X,,,U.S.,,,,,,Mr.,Bill,,Williams,Executive Director,253-565-2153,253-565-7753,jcarpenter@wastatepta.org,2003 65th Avenue West,,Tacoma,WA,98466-6215,,,X,,,X,,X,,,,,,,X,,
150615,,,,,,,,,,,,,,X,30,,,,,,,,,Mary Beth,,Callery,Fellowship Program Manager,781-283-2352,,fellowships@wellesley.edu,"Career Education, Wellesley College","106 Central Avenue, Green Hall 439A",Wellesley,MA,2481,,,X,,X,,X,,,,,,,,,,
150616,,,,,,,,,,,,X,,X,,,,,,,,,,Mary Beth,,Callery,Fellowship Program Manager,781-283-2347,,fellowships@wellesley.edu,"Career Education, Wellesley College","106 Central Avenue, Green Hall 439",Wellesley,MA,2481,,,X,,X,,X,,,,,,,,,,
150618,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Amy,,Wilson,Education Program Specialist,202-502-7689,202-502-7860,ddra@ed.gov,"1990 K Street, NW, Room 6084",,Washington,DC,20006-7689,,,X,,,X,,X,,,,,,,,X,http://www.e-grants.ed.gov/egWelcome.asp
150623,,,,,,,,,,,,,X,X,,35,U.S.,,,,,,,Angela,,Klink,Member Services Administrator,212-248-0200,,angela@avs.org,"125 Maiden Lane, 15th Floor",,New York,NY,10038,,,X,,,X,,X,,,,,,,,,
150624,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Angela,,Klink,Member Services Administrator,212-248-0200,,angela@avs.org,"125 Maiden Lane, 15th Floor",,New York,NY,10038,,,X,,,X,,X,,,,,,,,,
150625,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Juliet,,Murawski,Program Administrator,302-735-4120,302-739-5894,dheo@doe.k12.de.us,401 Federal Street,Suite 2,Dover,DE,19901,,,X,,,X,,X,,,,,,200,,,
150626,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Juliet,,Murawski,Program Administrator,302-735-4120,302-739-5894,dheo@doe.k12.de.us,401 Federal Street,Suite 2,Dover,DE,19901,,X,X,,,X,,X,,,,,,20,,,
150627,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Colleen,,Washinger,Executive Secretary,717-730-9100,717-975-2836,hq@pa-legion.com,PO Box 2324,,Harrisburg,PA,17105-2324,,,X,,,X,,X,,,,,,,,,
150632,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Patti,,Chang,Chairperson,410-659-9314,,scholarships@nfb.org,NFB Scholarship Committee,200 East Wells Street,Baltimore,MD,21230,,,X,,,X,,X,,,,,,720,,,
150634,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Myrna,,Runholm,Department Secretary,701-253-5992,701-952-5993,ala-hq@ndlegion.org,PO Box 1060,,Jamestown,ND,58402-1060,,,X,,,X,,X,,proof of 50 hours voluntary service,,,,,,,
150636,,,,,,,,,,,,,,X,,,U.S.,,,,,,Mr.,Paul,A.,L'Heureux,Department Adjutant,207-873-3229,207-872-0501,legionme@mainelegion.org,PO Box 900,,Waterville,ME,4903,,,X,,,X,,X,,,,,,110,,,
150637,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Maria,,Lopez,Grants and Scholarships Coordinator,312-419-9094,,awards@mlahq.org,65 East Wacker Place,Suite 1900,Chicago,IL,60601,,,X,,X,,,X,,,,,,20,,,
150642,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Keith,M.,Wilson,"Director, Education Service",888-442-4551,,,"810 Vermont Avenue, NW",,Washington,DC,20420,,,X,,,X,,X,,,,,,,,,
150645,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Jackie,,Lopez,Administrative Assistant,703-683-8200,703-683-3619,jackie.lopez@ncpanet.org,100 Daingerfield Road,,Alexandria,VA,22314,,,X,,,X,,X,X,,,,,75,,,
150647,,,,,,,,,,,,,X,X,,,,,,,,,Mrs.,Brooke,,Bruthers,"Senior Program Manager, Diversity Programs",301-634-7226,,education@the-aps.org,9650 Rockville Pike,,Bethesda,MD,20814-3991,,,X,,X,,X,,,,,,,100,,,
150649,,,,,,,,,,,X,,,X,,,,,,,,,,Jill,,Nelson,"Administrative Coordinator, ARCF Executive Office",972-243-2272,972-484-2720,info@arcfoundation.org,"9425 North MacArthur Boulevard, Suite 100",,Irving,TX,75063-4706,,,X,,X,,X,,,proposal,,,,,,,
150650,,,,,,,,,,,,X,,X,,,,,,,,,,Jill,,Nelson,Administrative Coordinator,972-243-2272,972-484-2720,info@arcfoundation.org,"9425 North MacArthur Boulevard, Suite 100",,Irving,TX,75063-4706,,,X,,X,,X,,,project abstract,,,,,,,
150651,,,,,,,,,,,,X,,X,,,,,,,,,,Jill,,Nelson,Administrative Coordinator,972-243-2272,972-484-2720,info@arcfoundation.org,"9425 North MacArthur Boulevard, Suite 100",,Irving,TX,75063-4706,,,X,,X,,X,,,project abstract,,,,,,,
150658,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Connie,,Harnish,SAE Educational Relations,724-772-4047,724-776-0890,connie@sae.org,400 Commonwealth Drive,,Warrendale,PA,15096-0001,,,X,,,X,,X,,,,,,,,,
150659,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Connie,,Harnish,SAE Educational Relations,724-772-4047,724-776-0890,connie@sae.org,400 Commonwealth Drive,,Warrendale,PA,15096-0001,,,X,,,X,,X,,,,,,,,,
150662,,,,,,,,,,,,X,,X,,,U.S.,,,,,,,Laura,,Fisher,Communications Director,916-447-8541,916-447-8394,info@cla-net.org,"717 20th Street, Suite 200",,Sacramento,CA,95814-3477,,,X,,,X,,X,X,,,,,,,,
150665,,,,,,,,,,,,,,X,,,,,,,,,,Shirley,,Blackwell,Chairman,,,sonneteer@earthlink.net,PO Box 1352,,Los Lunas,NM,87031,,,X,,X,,X,,,,,,,60,,,
150679,,,,,,,,,,,X,,,X,,,,,,,,,Prof.,Laura,,Vazquez,,815-753-7107,,lvazquez@niu.edu,Northern Illinois University,Department of Communication,DeKalb,IL,60115,,,X,,X,,X,,,,,,,35,,,
150683,,,,,,,,,,,,,,X,,,,,,,,,,Kylie,,Weller Laga,Membership Services Manager,312-939-4764,,membership@aall.org,"105 West Adams Street, Suite 3300",,Chicago,IL,60603,,,X,,X,,X,,,,,,,,,,
150684,,,,,,,,,,,,,,X,,,,,,,,,,,,,"Chair, Scholarships Committee",312-939-4764,,scholarships@aall.org,"105 West Adams Street, Suite 3300",,Chicago,IL,60603,,,X,,X,,X,,,,,,,,,,
150685,,,,,,,,,,,,,,X,,,,,,,,,,,,,"Chair, Scholarships Committee",312-939-4764,,scholarships@aall.org,"105 West Adams Street, Suite 3300",,Chicago,IL,60603,,,X,,X,,X,,,,,,,,,,
150686,,,,,,,,,,,,,X,,,,,,,,,,,Kylie,,Weller,Scholarships Committee,312-939-4764,,scholarships@aall.org,"105 West Adams Street, Suite 3300",,Chicago,IL,60603,,,X,,X,,,X,,,,,,,,,
150688,,,,,,,,,,,,X,X,X,,,,,,,,,,Rodney,,Cotten,Research Coordinator,410-689-3700,410-689-3800,rcotten@auafoundation.org,1000 Corporate Boulevard,,Linthicum,MD,21090,,,X,,X,,X,,X,cover letter,,,,,,,
150695,,,,,,,,,,,,X,,X,,,U.S.,,,,,,Dr.,Geraldine,L.,Meeks,"Director, Minority Fellowship Program",703-683-8080,,mfp@cswe.org,"1701 Duke Street, Suite 200",,Alexandria,VA,22314-3457,,,X,,,X,,X,,,,,,69,,,
150696,,,,,,,,,,,X,,X,X,,,,,,,,,Mr.,Moustafa,,Ibrahim,National Manager of Grants and Contracts,800-932-2423,212-779-4098,mibrahim@ccfa.org,733 Third Avenue,Suite 510,New York,NY,10017,,,X,,X,,X,,,,,,,50,,,
150697,,,,,,,,,,,,X,X,X,,,,,,,,,Mr.,Moustafa,,Ibrahim,National Manager of Grants and Contracts,800-932-2423,,grants@ccfa.org,"733 Third Avenue, Suite 510",,New York,NY,10017,,,X,,X,,X,,,,,,,99,,,
150698,,,,,,,,,,,X,,X,X,,,,,,,,,Mr.,Moustafa,,Ibrahim,National Manager of Grants and Contracts,646-943-7505,,grants@ccfa.org,733 Third Avenue,Suite 510,New York,NY,10017,,,X,,X,,X,,,,,,,153,,,
150702,,,,,,,,,,,X,,X,X,,,,,,,,,,Fatima,,Porter-El,"Manager, Fellowship, Research, and Credentialing",703-299-9291,703-299-8898,fporter-el@aafprs.org,310 South Henry Street,,Alexandria,VA,22314,,,X,,X,,,X,X,research proposal,,,,,,,
150703,,,,,,,,,,,X,,X,X,,,,,,,,,,Fatima,,Porter-El,"Manager, Fellowship, Research, and Credentialing",703-299-9291,703-299-8898,fporter-el@aafprs.org,310 South Henry Street,,Alexandria,VA,22314,,,X,,X,,X,,X,research proposal,,,,3,,,
150704,,,,,,,,,,,X,,X,X,,,,,,,,,,Fatima,,Porter-El,"Manager, Fellowship, Research, and Credentialing",703-299-9291,703-299-8898,fporter-el@aafprs.org,310 South Henry Street,,Alexandria,VA,22314,,,X,,X,,,X,X,research proposal,,,,6,,,
150707,,,,,,,,,,,,X,,X,,,,,,,,,,Yvonne,,Bennett,Executive Director,515-233-3202,515-233-3101,,"415 South Duff Avenue, Suite C",,Ames,IA,50010-6600,,,X,,X,,X,,X,,,,,,,,
150708,,,,,,,,,,,,,,X,,,,,,,,,Mrs.,Jamie,,Love,Administrator,212-3344760,,jlove@camsociety.org,265 Canal Street,Suite 515,New York,NY,10013,,,X,,,,,,,,,,,55,X,,
150709,,,,,,,,X,,,,X,,X,,,U.S.,,,,,,Ms.,Danni,Renee,Young,"Director, Recruiting",636-681-5444,636-681-5499,recruiting@cgsm.org,229 Chesterfield Business Parkway,,Chesterfield,MO,63005,,,X,,,X,,X,,,,,,413,,,
150710,,,,,,,,,,,X,,,X,,,,,,,,,,Michelle,,Finamore,,,,MFinamore@mfa.org,P.O. Box 852,,Columbus,GA,31902-0852,,,X,,X,,X,,,,,,,,,,
150711,,,,,,,,,,,X,,,X,,,,,,,,,,Ann,,Wass,,,,annbwass@aol.com,5903 60th Avenue,,Riverdale,MD,20737,,,X,,X,,X,,,,,,,,,,
150712,,,,,,,,,,,,,,X,,,,,,,,,,,,,Joint Japan/World Bank Graduate Scholarship Program,,,scholarshipapplicants@worldbank.org,The World Bank MSN J4-402,"1818 H Street, NW",Washington,DC,20433,,,,X,,X,X,,X,proof of employment and highest degree earned,,,,2500,,X,http://www.worldbank.org/scholarships
150713,,,,,,,,,,,X,,,X,,,,,,,,,Dr.,Jameson,,Chace,Research Grants Coordinator,401-341-3204,,wos@salve.edu,Salve Regina University,,Newport,RI,2840,,,X,,X,,X,,,research proposal,,,,71,,,
150714,,,,,,,,,,,X,,,X,,,,,,,,,Dr.,Jameson,,Chace,Research Grants Coordinator,401-341-3204,,wos@salve.edu,Salve Regina University,,Newport,RI,2840,,,X,,X,,X,,,,,,,4,,,
150715,,,,,,,,,,,X,,,X,,,,,,,,,Dr.,Jameson,,Chace,Research Grants Coordinator,401-341-3204,,wos@salve.edu,Salve Regina University,,Newport,RI,2840,,,X,,X,,X,,,proposal,,,,10,,,
150722,,,,,,,,,,,X,,X,X,,,,,,,,,,,,,Grant Administrator,718-224-2999,,support@tourette.org,"42-40 Bell Boulevard, Suite 205",,Bayside,NY,11361-2820,,,X,,X,,X,,,,,,,55,,,
150723,,,,,,,,,,,,,,X,,,,,,,,,,,,,,313-425-3300,,foundation@sme.org,One SME Drive,PO Box 930,Dearborn,MI,48121-0930,,,X,,X,,,X,X,,,,,,,,
150724,,,,,,,,,,,,,,X,,,,,,,,,,Laura,,Swift,Administrative Assistant,612-863-4466,612-863-8942,laura.swift@allina.com,800 East 28th Street,,Minneapolis,MN,55407-3799,,,X,,X,,X,,,,,,,,,,
150726,,,,,,,,,,,,,X,X,,,,,,,,,,Matt,,Hudson,Playwriting Award Coordinator,906-227-2559,906-227-2567,,Northern Michigan University,1401 Presque Isle Avenue,Marquette,MI,49855-5364,,,X,,X,,X,,,manuscript in English,,,,,,,
150727,,,,,,,,,,,,X,X,X,,,U.S.,,,,,,Dean,Frank,,Mecklenburg,LBI/DAAD Fellowship,212-744-6400,,fmecklenburg@lbi.cjh.org,"Leo Baeck Institute, Center for Jewish History",15 West 16th Street,New York,NY,10011,,,X,,,X,,X,,,,,,,,,
150730,,,,,,,,,,,X,,X,X,,,,,,,,,,Bryan,,Hart,Research Associate,202-387-3355,,fellowships@ghi-dc.org,"1607 New Hampshire Avenue, NW",,Washington,DC,20009-2562,,,X,,X,,X,,,,,,,146,,,
150731,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Heather,,McColloch,Executive Assistant,330-467-4101,,hmccolloch@northfieldpark.com,10705 Northfield Rd.,,Northfield,OH,44067,,,X,,X,,,X,,,,,,21,,,
150734,,,,,,,,X,,,,,,X,17,30,U.S.,,,,,,Mr.,Timothy,B.,Borgerding,Scholarship Management Branch,502-624-2309,,timothy.b.borgerding.civ@mail.mil,"Building 1002, 204 1st Cavalry Regiment Road",,Fort Knox,KY,40121-5123,,,X,,,X,,X,,,,,,275,,,
150735,,,,,,,,,,,,,,X,17,30,U.S.,,,,,,Mr.,Kenneth,,Suratt,Program Manager,502-624-1257,,kenneth.s.suratt.ctr@mail.mil,U.S. Army Cadet Command,"Building 1002, 204 1st Cavalry Regiment Road",Fort Knox,KY,40121-5123,,,X,,,X,,X,,,,,,2500,,,
150736,,,,,,,,,,,,,,X,17,30,U.S.,,,,,,Mr.,Timothy,B.,Borgerding,Incentives Division Chief,502-624-2309,,timothy.b.borgerding.civ@mail.mil,U.S. Army Cadet Command,"Building 1002, 204 1st Cavalry Regiment Road",Fort Knox,KY,40121-5123,,,X,,,X,,X,,,,,,6100,,,
150737,,,,,,,,,,,,,,X,17,26,U.S.,,,,,,Ms.,Kathleen,,Barnes,"Supervisor, Human Resources Specialist",502-624-7371,,kathleen.m.barnes19.civ@mail.mil,U.S. Army Cadet Command,"Building 1002, 204 1st Cavalry Regiment Road",Fort Knox,KY,40121-5123,,,X,,,X,,X,,,,,,13000,,,
150738,,,,,,,,,,,,,,X,17,26,U.S.,,,,,,Ms.,Kathleen,M.,Barnes,"Supervisor, Human Resources Specialist",502-624-7371,,kathleen.m.barnes19.civ@mail.mil,U.S. Army Cadet Command,"Building 1002, 204 1st Cavalry Regiment Road",Fort Knox,KY,40121-5123,,,X,,,X,,X,,,,,,100,,,
150739,,,,,,,,,,,,,,,18,26,U.S.,,,,,,Mr.,Larry,,Waller,Program Manager,502-624-7023,,larry.j.waller.civ@mail.mil,U.S. Army Cadet Command,"Building 1002, 204 1st Cavalry Regiment Road",Fort Knox,KY,40121-5123,,,X,,,X,,X,,,,,,230,,,
150740,,,,,,,,,,X,,X,,X,,,,,,,,,Mrs.,Linda,,Shockley,Managing Director,609-452-2820,,djnf@dowjones.com,PO Box 300,,Princeton,NJ,08543-0300,,,X,,X,,X,,,,,,,125,,,
150742,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Colleen,,Watson,Executive Secretary and Treasurer,717-763-7545,717-763-0617,paalad@hotmail.com,PO Box 1285,,Camp Hill,PA,17001-1285,,,X,,,X,,X,,,,,,,,,
150743,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Colleen,,Watson,Executive Secretary and Treasurer,717-763-7545,717-763-0617,paalad@hotmail.com,PO Box 1285,,Camp Hill,PA,17001-1285,,,X,,,X,,X,,,,,,,,,
150744,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Colleen,,Watson,Executive Secretary and Treasurer,717-763-7545,717-763-0617,paalad@hotmail.com,PO Box 1285,,Camp Hill,PA,17001-1285,,,X,,,X,,X,,,,,,,,,
150745,,,,,,,,,,,,,,X,16,22,U.S.,,,,,,,Ann,,Fournier,Secretary and Treasurer,617-727-2958,,masslegion-aux@comcast.net,State House Room 546-2,,Boston,MA,2133,,,X,,,X,,X,,,,,,,,,
150746,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Katie,,Tucker,Scholarship Coordinator,740-452-8245,740-452-2620,ala_katie@rrohio.com,PO Box 2760,,Zanesville,OH,43702-2760,,,X,,,X,,X,,,,,,,,,
150747,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Katie,,Tucker,Scholarship Coordinator,740-452-8245,740-452-2620,ala_katie@rrohio.com,PO Box 2760,,Zanesville,OH,43702-2760,,,X,,,X,,X,,,,,,24,,,
150749,,,,,,,,,,,,,,X,16,22,,,,,,,,Dianne,,Hudson,Executive Secretary,605-338-9774,605-332-3032,legionauxiliary.sd@gmail.com,PO Box 1819,,Sioux Falls,SD,57101,,,X,,X,,X,,,,,,,22,,,
150752,,,,,,,,,,,,,,X,,,,,,,,,,Dianne,,Hudson,Executive Secretary,605-338-9774,605-332-3032,legionauxiliary.sd@gmail.com,PO Box 1819,,Sioux Falls,SD,57101,,,X,,X,,X,,,,,,,,,,
150762,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Virginia,,Biddle,Secretary/Treasurer,503-682-3162,,alaor@pcez.com,PO Box 1730,,Wilsonville,OR,97070,,,X,,,X,,X,,,,,,5,,,
150763,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Virginia,,Biddle,Secretary/Treasurer,503-682-3162,,alaor@pcez.com,PO Box 1730,,Wilsonville,OR,97070,,,X,,,X,,X,,,,,,6,,,
150764,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Ashley,,Zimmer,Programs Coordinator,517-371-4720,,legion@michiganlegion.org,"212 North Verlinden Avenue, Suite A",,Lansing,MI,48915,,,X,,,X,,X,,,,,,36,,,
150765,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Ashley,,Zimmer,Programs Coordinator,517-371-4720,,legion@michiganlegion.org,"212 North Verlinden Avenue, Suite A",,Lansing,MI,48915,,,X,,,X,,X,,,,,,36,,,
150766,,,,,,,,,,,,,,X,,21,U.S.,,,,,,,John,,Doane,Chairman,417-924-8186,573-893-2980,,PO Box 179,,Jefferson City,MO,65102-0179,,,X,,,X,,X,,copy of the veteran's discharge or separation notice,X,,,,,,
150767,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,Department Adjutant,360-491-4373,,americanlegion@walegion.org,PO Box 3917,,Lacey,WA,98509,,,X,,,X,,X,,,,,,,,,
150776,,,,,,,,,,,,X,X,X,25,35,,,,,,,,Laura,,Hartnett,Coordinator of Administration,202-745-3287,202-986-1601,awards@pbk.org,"1606 New Hampshire Avenue, NW",,Washington,DC,20009,,,X,,X,,X,,X,research plan,,,,23,,X,http://pbk.org/sibley
150777,,,,,,,,,,,,,,X,,,,,,,,,,,,,Award and Prize Committee Coordinator,812-855-7311,812-855-0696,,112 North Bryan Avenue,,Bloomington,IN,47408-4141,,,,,,,,,,,,,,4,,,
150785,,,,,,,,,,,X,,,,10,18,U.S.,,,,,,Mr.,Dan,,Wellman,Administrator,217-782-7838,,,833 South Spring Street,,Springfield,IL,62794-9432,,,X,,,X,,X,,,,,,,,,
150793,,,,,,,,,,,,X,X,X,,,,,,,,,,Kim,,Roberts,Administrative Director,203-785-4612,,jccfund@yale.edu,333 Cedar Street,,New Haven,CT,6510,,,X,,X,,X,,,,,,,382,,,
150799,,,,,,,,,,,,X,X,X,,,,,,,,,,Jack,,Busbee,Senior Program Officer,202-334-2341,202-334-2350,jbusbee@naeducation.org,"500 Fifth Street, NW",,Washington,DC,20001,,,X,,X,,X,,,,,,,200,,,
150801,,,,,,,,,,,X,,,,18,,U.S.,,,,,,,,,,Contact local community college EOPS/CARE program.,,,,"1102 Q Street, Suite 300",,Sacramento,CA,95811-6539,,,X,,,X,,X,,,,,,85000,,,
150804,,,,,,,,,,,X,,X,X,,,,,,,,,Mrs.,Karen,L.,Smith,"Grants Manager, Research Department",520-529-2000,520-529-5494,ksmith@mdausa.org,3300 East Sunrise Drive,,Tucson,AZ,85718-3208,,,X,,X,,X,,,letter of intent,,,,200,,,
150805,,,,,,,,,X,,,,,X,,,,,,,,,,Irving,,Washington,Manager,301-445-7100,301-445-7101,iwashington@nabj.org,8701-A Adelphi Road,,Adelphi,MD,20783-1716,,,X,,X,,X,,,,,,,,,,
